,,,upon inspection_i did find a small scratch on the surface and figured that to be the cause .,mark####did####upon######nsubj####did####inspection_i######csubj####find####did######csubj####figured####did######det####scratch####a######amod####scratch####small######dobj####find####scratch######det####surface####the######prep_on####find####surface######conj_and####find####figured######complm####cause####that######aux####cause####to######cop####cause####be######det####cause####the######ccomp####figured####cause######xcomp####figured####cause
,,,i decided to check one more thing though and plugged in my 3-year - old unit again just to see .,nsubj####decided####i######xsubj####check####i######nsubj####plugged####i######xsubj####see####i######aux####check####to######xcomp####decided####check######num####thing####one######amod####thing####more######dobj####check####thing######advmod####check####though######conj_and####decided####plugged######poss####3-year####my######prep_in####plugged####3-year######amod####unit####old######dep####3-year####unit######advmod####just####again######advmod####plugged####just######aux####see####to######xcomp####plugged####see
,,,the dvd played without flaw through the chapter in question .,det####dvd####the######nsubj####played####dvd######prep_without####played####flaw######det####chapter####the######prep_through####played####chapter######prep_in####chapter####question
,,,i then played it through my ps2 and there was no problem there either .,nsubj####played####i######nsubj####was####i######advmod####played####then######dobj####played####it######poss####ps2####my######prep_through####played####ps2######expl####was####there######conj_and####played####was######det####problem####no######dep####there####problem######advmod####was####there######advmod####was####either
,,,guess where this unit is headed ?,advmod####headed####where######det####unit####this######nsubjpass####headed####unit######auxpass####headed####is######advcl####guess####headed
,,,"yup , right back for a refund !",advmod####back####right######dep####for####back######dep####yup####for######det####refund####a######pobj####for####refund
,,,i was so excited about the price and reviews of this dvd_player .,nsubj####excited####i######cop####excited####was######advmod####excited####so######det####price####the######prep_about####excited####price######prep_about####excited####reviews######conj_and####price####reviews######det####dvd_player####this######prep_of####price####dvd_player
,,,"i am even a bit_technology oriented , so i thought it would be a breeze to set this up .",nsubj####a####i######cop####a####am######advmod####a####even######advmod####oriented####bit_technology######amod####a####oriented######dep####a####so######nsubj####thought####i######ccomp####a####thought######nsubj####breeze####it######aux####breeze####would######cop####breeze####be######det####breeze####a######ccomp####thought####breeze######aux####set####to######infmod####breeze####set######dobj####set####this######prt####set####up
"dvd, read",,,"unfortunately , the player would not read any of my region one dvds . even though they were not damaged in any way .",advmod####damaged####even######dep####damaged####though######nsubjpass####damaged####they######auxpass####damaged####were######neg####damaged####not######det####way####any######prep_in####damaged####way
support,,,i called apex 's support_number numerous times but it just kept ringing .,nsubj####called####i######poss####support_number####apex######iobj####called####support_number######amod####times####numerous######dobj####called####times######nsubj####kept####it######advmod####kept####just######conj_but####called####kept######dobj####kept####ringing
